Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTransferEpRet	StdTransferEpRet	MaxTransferEpRet	MinTransferEpRet	AverageRandomEpRet	StdRandomEpRet	MaxRandomEpRet	MinRandomEpRet	EpLen	TestEpLen	TransferEpLen	RandomEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
51	786.4919	4.8968863	792.8498	779.82837	717.85754	283.7018	911.7209	223.90498	825.618	233.62094	915.2659	124.92645	759.3709	264.16156	906.60175	215.45645	1000.0	786.3	911.0	845.8	203999	117.37138	23.949005	190.136	-34.385586	117.37143	23.944464	194.7224	-35.331688	-2.4108562	2.3282354	30.765623	-12.690993	-118.218994	4.8639264	5309.207321405411
52	606.2453	325.00497	795.6827	43.32357	768.2262	270.20505	903.7421	116.48716	665.16345	361.60632	904.2689	76.547935	752.10693	292.6517	902.2634	122.14521	772.5	855.2	739.0	846.1	207999	117.48248	23.936687	191.50398	-20.057417	117.4829	23.931154	188.99281	-20.099306	-2.4082882	2.285922	33.670475	-14.608756	-118.31991	5.539834	5422.1980810165405
53	646.2914	294.62158	794.5216	57.049686	825.4299	243.54053	914.3972	94.96696	914.42444	28.39465	998.8373	900.4582	734.42834	334.08624	906.2564	50.70117	816.0	915.3	1000.0	825.5	211999	117.76284	23.74924	192.81413	-25.944311	117.76282	23.743479	194.11201	-19.834738	-2.4220457	2.297228	39.326965	-13.877938	-118.59655	5.553291	5536.379794359207
54	644.0358	303.36105	806.51996	37.47114	896.9448	8.971483	910.9147	882.9224	903.1883	25.446917	976.4626	880.14734	893.1717	8.350975	909.003	873.9672	816.6	1000.0	1000.0	1000.0	215999	117.98213	23.502453	202.54292	-32.892334	117.98174	23.500639	201.27658	-24.383791	-2.4444878	2.3165274	33.959446	-12.685937	-118.807884	5.5029025	5655.220011949539
55	787.52954	2.8613403	792.27423	784.7672	900.47003	4.200613	907.32605	895.24243	812.25934	257.96613	907.5454	38.541298	906.5415	32.35574	1002.9099	890.6894	1000.0	1000.0	908.8	1000.0	219999	118.21981	23.462067	208.79799	-41.520046	118.21962	23.458693	205.9486	-26.898222	-2.5203898	2.2880185	32.20434	-12.850581	-119.04691	5.192924	5770.537130355835
56	788.2526	9.238107	797.2269	774.63245	912.00714	28.221685	996.24457	900.64905	842.33234	233.03403	996.10516	149.32388	929.1366	41.321426	994.3564	899.0546	1000.0	1000.0	922.3	1000.0	223999	118.46269	23.317291	204.26468	-32.905525	118.46229	23.31664	204.5683	-41.738247	-2.483361	2.2842863	34.152187	-13.7812195	-119.26452	5.1810136	5898.5172209739685
57	642.015	302.7572	797.3285	36.55967	904.8532	2.278452	909.24536	901.13965	920.4679	37.31953	995.3558	900.0246	821.4888	235.87389	905.18494	113.92521	815.2	1000.0	1000.0	921.0	227999	118.79461	23.034107	200.66531	-50.851757	118.79472	23.031956	202.91331	-30.28922	-2.538166	2.2659354	34.544235	-14.514473	-119.5945	5.329403	6014.243731498718
58	695.1129	202.83475	803.718	289.51236	485.1547	414.6082	902.7666	55.180695	569.72577	402.03223	903.64764	43.30278	475.56332	422.80295	901.20966	40.063164	868.8	552.4	646.7	541.1	231999	119.02861	23.13907	206.43773	-46.04798	119.02869	23.132832	207.4683	-28.716158	-2.5253062	2.2784927	36.26294	-12.307266	-119.83779	5.4195676	6113.788741111755
59	648.5343	271.99533	797.847	104.78045	897.8807	6.8302	904.49963	881.9856	892.478	21.347881	910.53656	831.8689	890.9954	5.9895535	901.99005	882.60156	837.4	1000.0	1000.0	1000.0	235999	119.36787	22.696209	207.22655	-36.372997	119.3674	22.695646	204.70677	-24.477358	-2.5287223	2.283116	31.164513	-12.37273	-120.15445	5.3045735	6230.779096364975
60	493.04517	364.04446	797.9514	38.128902	855.4249	258.446	1000.5639	94.70805	866.1478	232.14568	1000.18604	183.21054	844.23303	202.8845	996.41064	348.56403	640.0	913.2	917.6	897.8	239999	119.5597	22.603624	213.02565	-39.39087	119.55947	22.59844	214.8923	-44.963448	-2.55209	2.2472456	30.89072	-12.844793	-120.333534	5.4780517	6344.061948299408
