Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTransferEpRet	StdTransferEpRet	MaxTransferEpRet	MinTransferEpRet	AverageRandomEpRet	StdRandomEpRet	MaxRandomEpRet	MinRandomEpRet	EpLen	TestEpLen	TransferEpLen	RandomEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
56	772.8043	10.121344	786.619	759.75586	881.8251	37.792133	902.59644	805.89514	891.6297	28.146887	902.1603	807.2325	898.4762	1.2577521	899.582	895.2895	1000.0	1000.0	1000.0	1000.0	223999	121.00534	29.273748	140.22923	-31.700834	121.00539	29.271606	140.62617	-30.741058	-2.1129842	2.5313065	29.926777	-13.971786	-121.920876	5.0229697	6030.915266990662
57	778.11975	18.121756	792.4902	747.50354	891.64294	27.51309	904.0117	809.2214	891.32275	26.857136	906.1711	811.0944	898.4551	1.7246346	901.3628	895.04205	1000.0	1000.0	1000.0	1000.0	227999	120.23388	29.268229	140.30984	-28.101988	120.23369	29.268509	140.25919	-45.84815	-2.1226778	2.5407634	28.576387	-13.878683	-121.145905	4.9286427	6147.583312988281
58	788.86224	10.340858	798.13635	771.48364	871.6699	43.05942	901.06226	803.90515	888.39825	29.05885	899.8123	801.31415	886.28534	29.833874	898.02234	796.9225	1000.0	1000.0	1000.0	1000.0	231999	120.13701	28.548265	139.35008	-33.339745	120.13666	28.54784	139.43466	-33.503254	-2.1633303	2.499604	31.780922	-15.740669	-121.03891	4.5023065	6266.402519702911
59	778.9503	6.3524895	789.2185	772.58545	899.75134	2.2993016	902.4625	893.57806	891.1048	28.393682	902.2628	805.9854	898.4795	1.8456935	900.5193	893.4708	1000.0	1000.0	1000.0	1000.0	235999	120.11829	27.90794	138.59137	-75.13811	120.1182	27.90665	142.10405	-24.275312	-2.1951256	2.5166018	31.485317	-12.9472065	-121.031525	4.5351295	6386.6808087825775
60	786.3043	4.623477	793.10803	780.75745	898.9215	1.0119355	900.4559	896.97473	889.1761	29.400133	900.32135	801.02893	877.2106	38.766987	897.3763	799.4082	1000.0	1000.0	1000.0	1000.0	239999	120.08368	27.592024	142.25009	-36.595985	120.08353	27.592196	147.06555	-30.019323	-2.2537198	2.4524384	33.202553	-13.193679	-120.96308	4.0029993	6508.482350349426
61	785.0829	8.846776	795.1427	771.05493	870.3333	43.934727	901.5962	802.508	889.88556	28.189062	901.6839	805.41766	896.62823	1.2187016	898.6794	894.5742	1000.0	1000.0	1000.0	1000.0	243999	120.05516	27.381319	142.03223	-51.694763	120.05549	27.38008	142.01845	-45.79649	-2.21904	2.4617496	29.6441	-13.155862	-120.948074	4.0731063	6630.032204151154
62	780.9626	8.904189	789.35364	766.14307	881.01495	38.326942	902.03625	804.39636	899.62744	1.4968598	903.135	896.89716	898.2214	0.8229446	899.44165	897.1153	1000.0	1000.0	1000.0	1000.0	247999	119.9092	27.316925	139.7891	-42.37693	119.90917	27.31572	137.57835	-35.831738	-2.196513	2.4352293	29.961884	-13.23892	-120.77454	3.9149134	6750.468518257141
63	770.52625	9.185563	779.9196	755.3716	870.75354	44.16409	901.14874	803.1912	890.73535	28.66431	901.77277	804.78143	888.4291	28.89107	899.58093	801.8149	1000.0	1000.0	1000.0	1000.0	251999	120.00864	27.204689	138.82037	-67.50634	120.00866	27.203297	137.93533	-31.177505	-2.2235646	2.4527082	32.930847	-12.472426	-120.88329	4.049997	6869.9749801158905
64	776.2177	8.951983	784.29126	761.0959	901.3043	1.2815284	903.9036	899.57227	900.5316	1.5395033	903.1981	898.5133	898.3253	0.43420073	899.026	897.48584	1000.0	1000.0	1000.0	1000.0	255999	120.19467	26.79173	142.15227	-48.069004	120.19454	26.791111	141.74075	-62.147804	-2.2070186	2.4514186	39.93858	-13.309064	-121.0595	4.1933713	6987.404769897461
65	739.742	56.190155	778.46747	642.8848	898.54346	1.6506449	901.12836	896.1225	888.38245	30.54274	900.84845	796.9266	885.35144	28.503904	897.0991	800.0694	954.25	1000.0	1000.0	1000.0	259999	120.44521	26.672934	151.40042	-62.611523	120.4454	26.674377	149.88837	-38.000214	-2.232243	2.4329693	24.682972	-13.48712	-121.32167	4.1425147	7106.689158201218
